Date,GOOG
2023-09-19,138.00965881347656
2023-09-20,133.79470825195312
2023-09-21,130.5837860107422
2023-09-22,130.4744415283203
2023-09-25,131.3889923095703
2023-09-26,128.68507385253906
2023-09-27,130.68319702148438
2023-09-28,132.3433380126953
2023-09-29,131.07089233398438
2023-10-02,134.3712921142578
2023-10-03,132.51231384277344
2023-10-04,135.46478271484375
2023-10-05,135.1864471435547
2023-10-06,137.9102325439453
2023-10-09,138.67568969726562
2023-10-10,138.37744140625
2023-10-11,140.86268615722656
2023-10-12,139.46099853515625
2023-10-13,137.76112365722656
2023-10-16,139.65982055664062
2023-10-17,140.15687561035156
2023-10-18,138.4569854736328
2023-10-19,138.15878295898438
2023-10-20,135.9320068359375
2023-10-23,137.0851287841797
2023-10-24,139.29202270507812
2023-10-25,125.92150115966797
2023-10-26,122.71058654785156
2023-10-27,122.67082214355469
2023-10-30,125.0069351196289
2023-10-31,124.55960845947266
2023-11-01,126.8161849975586
2023-11-02,127.82022857666016
2023-11-03,129.59962463378906
2023-11-06,130.67324829101562
2023-11-07,131.61764526367188
2023-11-08,132.47256469726562
2023-11-09,130.91184997558594
2023-11-10,133.267822265625
2023-11-13,132.85031127929688
2023-11-14,134.62973022460938
2023-11-15,135.5741424560547
2023-11-16,137.8804168701172
2023-11-17,136.1308135986328
2023-11-20,137.1050262451172
2023-11-21,137.80088806152344
2023-11-22,139.19259643554688
2023-11-24,137.4032440185547
2023-11-27,137.23426818847656
2023-11-28,137.80088806152344
2023-11-29,135.593994140625
2023-11-30,133.128662109375
2023-12-01,132.5322265625
2023-12-04,129.85812377929688
2023-12-05,131.6077117919922
2023-12-06,130.6533660888672
2023-12-07,137.6318817138672
2023-12-08,135.83258056640625
2023-12-11,133.904052734375
2023-12-12,132.85031127929688
2023-12-13,133.17837524414062
2023-12-14,132.41290283203125
2023-12-15,133.04913330078125
2023-12-18,136.37933349609375
2023-12-19,137.28396606445312
2023-12-20,138.83473205566406
2023-12-21,140.9621124267578
2023-12-22,141.87667846679688
2023-12-26,141.97607421875
2023-12-27,140.604248046875
2023-12-28,140.4451904296875
2023-12-29,140.0972442626953
2024-01-02,138.73532104492188
2024-01-03,139.53060913085938
2024-01-04,137.2242889404297
2024-01-05,136.57815551757812
2024-01-08,139.6995849609375
2024-01-09,141.71759033203125
2024-01-10,142.95028686523438
2024-01-11,142.821044921875
2024-01-12,143.3876953125
2024-01-16,143.2286376953125
2024-01-17,142.045654296875
2024-01-18,144.1332550048828
2024-01-19,147.09564208984375
2024-01-22,146.83718872070312
2024-01-23,147.8014373779297
2024-01-24,149.4615936279297
2024-01-25,152.73214721679688
2024-01-26,152.88125610351562
2024-01-29,153.925048828125
2024-01-30,152.14564514160156
2024-01-31,140.9621124267578
2024-02-01,141.86672973632812
2024-02-02,142.6918182373047
2024-02-05,144.0736083984375
2024-02-06,144.55078125
2024-02-07,145.81326293945312
2024-02-08,146.35006713867188
2024-02-09,149.3323516845703
2024-02-12,147.8511505126953
2024-02-13,145.5050811767578
2024-02-14,146.2705535888672
2024-02-15,143.08944702148438
2024-02-16,140.92233276367188
2024-02-20,141.35971069335938
2024-02-21,142.9900360107422
2024-02-22,144.4613037109375
2024-02-23,144.43148803710938
2024-02-26,137.93014526367188
2024-02-27,139.2721405029297
2024-02-28,136.617919921875
2024-02-29,138.9540252685547
2024-03-01,137.26406860351562
2024-03-04,133.40701293945312
2024-03-05,132.98948669433594
2024-03-06,131.7766876220703
2024-03-07,134.4408721923828
2024-03-08,135.48464965820312
2024-03-11,138.1190185546875
2024-03-12,138.79498291015625
2024-03-13,139.93820190429688
2024-03-14,143.48709106445312
2024-03-15,141.3299102783203
2024-03-18,147.60263061523438
2024-03-19,147.0459442138672
2024-03-20,148.7955322265625
2024-03-21,147.86109924316406
2024-03-22,150.87319946289062
2024-03-25,150.25685119628906
2024-03-26,150.80360412597656
2024-03-27,151.04217529296875
2024-03-28,151.3603057861328
2024-04-01,155.57522583007812
2024-04-02,154.94895935058594
2024-04-03,155.4459991455078
2024-04-04,151.04217529296875
2024-04-05,153.03036499023438
2024-04-08,155.2173614501953
2024-04-09,157.20556640625
2024-04-10,156.72837829589844
2024-04-11,159.8398895263672
2024-04-12,158.2493438720703
2024-04-15,155.40623474121094
2024-04-16,155.0782012939453
2024-04-17,155.95298767089844
2024-04-18,156.52955627441406
2024-04-19,154.79983520507812
2024-04-22,157.0166778564453
2024-04-23,158.9750213623047
2024-04-24,160.14805603027344
2024-04-25,157.0166778564453
2024-04-26,172.66366577148438
2024-04-29,166.9078826904297
2024-04-30,163.66712951660156
2024-05-01,164.59164428710938
2024-05-02,167.46458435058594
2024-05-03,167.99143981933594
2024-05-06,168.82647705078125
2024-05-07,171.95785522460938
2024-05-08,170.1486358642578
2024-05-09,170.56614685058594
2024-05-10,169.2837371826172
2024-05-13,169.89013671875
2024-05-14,170.9140625
2024-05-15,172.85255432128906
2024-05-16,174.39337158203125
2024-05-17,176.24237060546875
2024-05-20,177.40548706054688
2024-05-21,178.47906494140625
2024-05-22,176.94818115234375
2024-05-23,174.0255584716797
2024-05-24,175.2880859375
2024-05-28,176.96807861328125
2024-05-29,176.3517303466797
2024-05-30,172.534423828125
2024-05-31,172.93206787109375
2024-06-03,173.3893585205078
2024-06-04,174.0951690673828
2024-06-05,176.02369689941406
2024-06-06,177.29612731933594
2024-06-07,174.91030883789062
2024-06-10,175.78610229492188
2024-06-11,177.33865356445312
2024-06-12,178.7021026611328
2024-06-13,175.89556884765625
2024-06-14,177.5177764892578
2024-06-17,177.9258270263672
2024-06-18,175.60696411132812
2024-06-20,176.86094665527344
2024-06-21,179.3987579345703
2024-06-24,179.92620849609375
2024-06-25,184.69332885742188
2024-06-26,184.48431396484375
2024-06-27,185.96722412109375
2024-06-28,182.54364013671875
2024-07-01,183.60855102539062
2024-07-02,185.71841430664062
2024-07-03,186.49468994140625
2024-07-05,191.04286193847656
2024-07-08,189.56991577148438
2024-07-09,189.53012084960938
2024-07-10,191.73951721191406
2024-07-11,186.40512084960938
2024-07-12,185.88760375976562
2024-07-15,187.29086303710938
2024-07-16,184.61370849609375
2024-07-17,181.7474822998047
2024-07-18,178.3637237548828
2024-07-19,178.5329132080078
2024-07-22,182.4739990234375
2024-07-23,182.72280883789062
2024-07-24,173.53689575195312
2024-07-25,168.35179138183594
2024-07-26,167.8740692138672
2024-07-29,170.31239318847656
2024-07-30,171.03890991210938
2024-07-31,172.3227081298828
2024-08-01,171.62606811523438
2024-08-02,167.5954132080078
2024-08-05,159.8724822998047
2024-08-06,159.77296447753906
2024-08-07,159.9819793701172
2024-08-08,163.05718994140625
2024-08-09,164.5998077392578
2024-08-12,163.16668701171875
2024-08-13,165.13720703125
2024-08-14,161.255859375
2024-08-15,162.39041137695312
2024-08-16,163.95291137695312
2024-08-19,167.5954132080078
2024-08-20,168.1527557373047
2024-08-21,166.8291015625
2024-08-22,164.69932556152344
2024-08-23,166.63006591796875
2024-08-26,167.12767028808594
2024-08-27,165.5850830078125
2024-08-28,163.71405029296875
2024-08-29,162.6193084716797
2024-08-30,164.32113647460938
2024-09-03,157.85220336914062
2024-09-04,157.05601501464844
2024-09-05,157.8422393798828
2024-09-06,151.4031524658203
2024-09-09,149.02142333984375
2024-09-10,149.4897918701172
2024-09-11,151.62237548828125
2024-09-12,155.00062561035156
2024-09-13,157.82081604003906
2024-09-16,158.4386749267578
2024-09-17,159.7241973876953
2024-09-18,160.25234985351562
2024-09-19,162.67393493652344
2024-09-20,164.06907653808594
2024-09-23,162.50453186035156
2024-09-24,163.07254028320312
2024-09-25,162.42478942871094
2024-09-26,163.2618865966797
2024-09-27,164.71682739257812
2024-09-30,166.6102294921875
2024-10-01,167.83596801757812
2024-10-02,166.7298126220703
2024-10-03,166.6301727294922
2024-10-04,167.97547912597656
2024-10-07,163.81993103027344
2024-10-08,165.12538146972656
2024-10-09,162.4945526123047
2024-10-10,162.61412048339844
2024-10-11,163.94949340820312
2024-10-14,165.7731475830078
2024-10-15,166.32122802734375
2024-10-16,166.16180419921875
2024-10-17,163.9395294189453
2024-10-18,164.47764587402344
2024-10-21,165.22506713867188
2024-10-22,166.24151611328125
2024-10-23,163.9096221923828
2024-10-24,163.95945739746094
2024-10-25,166.41091918945312
2024-10-28,167.75624084472656
2024-10-29,170.54652404785156
2024-10-30,175.52920532226562
2024-10-31,172.09117126464844
2024-11-01,172.05130004882812
2024-11-04,170.08810424804688
2024-11-05,170.8155975341797
2024-11-06,177.71160888671875
2024-11-07,181.6479034423828
2024-11-08,179.23631286621094
2024-11-11,181.33897399902344
2024-11-12,182.68431091308594
2024-11-13,179.86412048339844
2024-11-14,176.73501586914062
2024-11-15,173.2869873046875
2024-11-18,176.18692016601562
2024-11-19,178.95726013183594
2024-11-20,176.71505737304688
2024-11-21,168.6531219482422
2024-11-22,165.99240112304688
2024-11-25,168.84246826171875
2024-11-26,170.02833557128906
2024-11-27,170.22764587402344
2024-11-29,169.89878845214844
2024-12-02,172.38015747070312
2024-12-03,172.42002868652344
2024-12-04,175.4793701171875
2024-12-05,173.70553588867188
2024-12-06,175.87799072265625
2024-12-09,176.68609619140625
2024-12-10,186.09405517578125
2024-12-11,196.25027465820312
2024-12-12,193.17745971679688
2024-12-13,190.93270874023438
2024-12-16,197.69688415527344
2024-12-17,196.65928649902344
2024-12-18,189.70558166503906
2024-12-19,189.2566375732422
2024-12-20,192.50901794433594
2024-12-23,195.5319366455078
2024-12-24,197.10826110839844
2024-12-26,196.6393585205078
2024-12-27,193.58648681640625
2024-12-30,192.23965454101562
2024-12-31,189.99490356445312
